ObjectId,kod,nazev,datum_exportu,GlobalID,SHAPE_Length
213,37061,U Antoníčka,2023/09/21 00:00:00+00,{B5DAB0DF-2CC7-4F7D-B9AE-E326C2703962},1.00000022484892e-07
214,25763,Kocourkova,2023/09/21 00:00:00+00,{EBE58DEB-4202-4690-A547-D570692D8A39},0.00131049662797611
215,32191,Stavební,2023/09/21 00:00:00+00,{4D72AA4D-C013-4E28-A6E3-AE7870E9F304},0.00284990644758072
216,25941,Kobylín,2023/09/21 00:00:00+00,{B1BCB733-342E-4D91-B368-1CACD1DF4B9F},0.00193189376202655
217,1384627,Menšíkova,2023/09/21 00:00:00+00,{7917A437-98CD-4EA6-8D39-3F6F19FF531A},0.00743774002220617
218,22527,Černého,2023/09/21 00:00:00+00,{F1344C2A-86FE-420A-BA85-7024D0DAFD0F},0.0110678536831489
219,26972,Lesnická,2023/09/21 00:00:00+00,{71BE57B2-0A30-47D1-AB03-B8EC9DFFABE0},0.00774587014935829
220,736490,Kellnerova,2023/09/21 00:00:00+00,{BE642622-2791-4B70-A7B1-FEE30F0FEC12},0.00250062979546635
221,1384708,Čihadla,2023/09/21 00:00:00+00,{0A049595-481C-4B92-8211-D7D1FE0B833E},0.00903649567813906
222,31178,Rysova,2023/09/21 00:00:00+00,{0685696B-222A-43CE-9BAB-A912DD95634D},0.00600763361552765
223,922749,Pod Školou,2023/09/21 00:00:00+00,{2E385B02-9161-4A9B-AA7A-7E34FCD1903A},0.0024522545019392
224,31283,Sabinova,2023/09/21 00:00:00+00,{80B563E4-B820-4E66-BFFD-099AE4666EC2},0.000840640721563428
225,29025,Okružní,2023/09/21 00:00:00+00,{121C4848-7B3E-45DE-B22B-4D95D6EB4A0F},0.030469312476107
226,28037,Mlýnská,2023/09/21 00:00:00+00,{A5156F73-964C-45CB-A23B-ED2AB7C9B9FF},0.010719006893206
227,22985,Dufkovo nábřeží,2023/09/21 00:00:00+00,{1E00A505-31FA-4AA3-9BAE-85B21445C410},0.00468826541103192
228,28754,Netušilova,2023/09/21 00:00:00+00,{17EF9EF1-E600-4EFF-867D-9C4A63553194},0.00206740457456737
229,21822,Břeclavská,2023/09/21 00:00:00+00,{73765CEC-7558-44CC-B032-73C2820903FB},0.00281567258467786
230,33961,Ulička,2023/09/21 00:00:00+00,{7BD4413E-CF43-49E1-B911-E66257C36DD2},0.0020853088675486
231,660451,Cikánkova,2023/09/21 00:00:00+00,{E62B9EFD-2BFB-4831-99EC-0903F5684EF6},0.00190228515440388
232,27928,Mifkova,2023/09/21 00:00:00+00,{AFF4F566-E171-4663-A87F-13854DBF797D},0.00785436975711049
233,25151,Souhrady,2023/09/21 00:00:00+00,{7321F6BD-C06A-4D2B-9DB6-FA6F8DD08134},0.00283142126039679
234,26735,Kunzova,2023/09/21 00:00:00+00,{FC813159-D4D6-4A2B-B77E-C5A4EFF8317B},0.000597063469521996
235,25062,Josefská,2023/09/21 00:00:00+00,{EC324257-45A2-4101-978C-AA1AD565523D},0.00367900150378623
236,32590,Šalounova,2023/09/21 00:00:00+00,{10235750-3AB2-4D52-AD23-992CAAA69E59},0.00114281707720898
237,25356,Kamínky,2023/09/21 00:00:00+00,{1653CC0F-8D0C-4A1B-B376-C00E327A6097},0.00987406516383963
238,36234,Koperníkova,2023/09/21 00:00:00+00,{F27CA6D5-ADD5-499F-8A1E-37F0BD66B4F2},0.0051589917237681
239,32981,Štouračova,2023/09/21 00:00:00+00,{E18B7748-DDE5-413E-9601-BFFC57B4AD7D},0.0121647516206667
240,34088,Úpatní,2023/09/21 00:00:00+00,{80EF63CB-6756-49B9-BCA3-EEE1DABA9364},0.00411766199055454
241,21181,Beethovenova,2023/09/21 00:00:00+00,{9E4D5AB2-367E-4C90-B3F9-2B95786EDDAD},0.00108415857232815
242,36951,Technická,2023/09/21 00:00:00+00,{19FFE98F-42F1-42B6-BBEC-21F41CCDDD32},0.0100328599745178
243,35360,Zavřená,2023/09/21 00:00:00+00,{B9294BBA-3B0F-4051-ADC2-B27D2318B665},0.00211694806624542
244,759546,Oldřišky Keithové,2023/09/21 00:00:00+00,{4B1C16DF-F829-4401-B501-C8E164BB7EDB},0.00192964220127817
245,24465,Husovická,2023/09/21 00:00:00+00,{1551F830-9619-4441-A1BE-0CC2AB950A50},0.00405606023563656
246,31071,Rudišova,2023/09/21 00:00:00+00,{A4C315AB-0480-4411-BA91-BF97601603B6},0.00245362038982012
247,24856,Jeníčkova,2023/09/21 00:00:00+00,{42AC5F91-229D-4BFD-B2C0-293C0E1F1A6A},0.00105701763938584
248,31275,Proškovo náměstí,2023/09/21 00:00:00+00,{B80FF1E3-0A35-4C98-81DE-08A500E88ED0},0.00494375365605892
249,35131,Vzdálená,2023/09/21 00:00:00+00,{73742A2B-677B-4A15-BD51-E624EDC075EC},0.00281594147439354
250,22144,Davídkova,2023/09/21 00:00:00+00,{61C3D79D-D401-4946-9EBB-093C84E4DE1C},0.01245515501116
251,35033,Výhon,2023/09/21 00:00:00+00,{7A03DF55-832D-4058-B854-BFEFE66F7B96},0.00723757965178328
252,20931,Antonína Procházky,2023/09/21 00:00:00+00,{F4AF278C-3686-4E47-8698-BEE46D46746F},0.00962843452184471
253,31151,Rybnická,2023/09/21 00:00:00+00,{7AC05458-CE89-4054-8222-3BA09746E4C3},0.0082718994303271
254,25437,Elplova,2023/09/21 00:00:00+00,{6ECA47C3-0E7A-46C8-AEB0-554A93F94410},0.00548679297356237
255,691330,Chochola,2023/09/21 00:00:00+00,{63C18B63-97C2-47F3-B522-B96E577D54A0},0.0040683403567543
256,27812,Lysická,2023/09/21 00:00:00+00,{1E7E95D2-2645-40E5-AB22-4C1497369A4D},0.0029777415972084
257,768618,Křepelčí,2023/09/21 00:00:00+00,{FD241A96-41B8-4A69-8DB5-13107FC2688A},0.00305295078518055
258,695157,Krušinova,2023/09/21 00:00:00+00,{08F72F03-04BF-46CA-97E8-EF3383F50D11},0.00107728705757786
259,29955,Podzimní,2023/09/21 00:00:00+00,{714E0BBA-FA66-490A-B0A1-D6C931B5DF7D},0.00340575420077973
260,24678,Ivanovické náměstí,2023/09/21 00:00:00+00,{41D05FAB-8319-4310-95C7-15CAA9E5EF87},0.00270673227667692
261,22969,Dudíkova,2023/09/21 00:00:00+00,{CFB50846-500A-4FD2-B2FF-EBB476714D36},0.0013422862447692
262,31887,Sobolova,2023/09/21 00:00:00+00,{387F4F38-B5EB-4D5D-930F-93CC603BEF5F},0.00064436837143756
263,32573,Šafaříkova,2023/09/21 00:00:00+00,{91F5C403-F822-4285-9146-CD35EF142C22},0.00204245387457363
264,31241,Řeznická,2023/09/21 00:00:00+00,{64B18B9E-26A5-4C0B-AB8F-E0AB862888A5},0.000416825383105364
265,36552,Petra Křivky,2023/09/21 00:00:00+00,{0071FCC9-CF0A-4ED7-9093-E9B99718DB5A},0.0182866177394886
266,35238,Za divadlem,2023/09/21 00:00:00+00,{08AE17C5-3AC1-42FA-9BC4-83281132D384},0.00269044287936844
267,26492,Křenová,2023/09/21 00:00:00+00,{EDAC45BA-38BC-4F21-ABCF-34F2C499785C},0.0158565982606129
268,37117,V dolině,2023/09/21 00:00:00+00,{CDC6B5E6-3959-4D01-BBA1-6F3BEF21FDAD},1.00000022484892e-07
269,20893,Andrýskova,2023/09/21 00:00:00+00,{9D6E6EFC-EC37-4C00-9D16-F7BEE5B9C373},0.00175913952259973
270,34177,V tišině,2023/09/21 00:00:00+00,{B8D6C127-8BDB-4B13-A95B-F30631873768},0.00109165542179602
271,31267,Ševčenkova,2023/09/21 00:00:00+00,{F577CAAB-10F9-4763-B63A-08ACA8B1CD9D},0.00501048977434572
272,33731,U lesíčka,2023/09/21 00:00:00+00,{A193155D-7E71-49A8-9F54-899450297686},0.00213068889564054
273,29203,Osamělá,2023/09/21 00:00:00+00,{F763CF78-102D-4B9F-8F76-138DA0B68928},0.00521842805601101
274,24309,Hrdličkova,2023/09/21 00:00:00+00,{4D6A19C0-558B-4850-8996-371E53D012A2},0.000763839441815416
275,34401,Velatická,2023/09/21 00:00:00+00,{6F278D04-7079-4CD6-911A-7725C32E50AC},0.00112347687324006
276,27740,Mášova,2023/09/21 00:00:00+00,{344E544A-99B6-4FF4-B3EA-2D7D7BD16219},0.00444132568842547
277,27880,Měnínská,2023/09/21 00:00:00+00,{7000F044-CA06-4023-8789-34B0F797F33D},0.000946065541342561
278,21067,Baarovo nábřeží,2023/09/21 00:00:00+00,{625AEACA-F825-425B-95F5-310DA8102877},0.00518664101744941
279,28975,Obřanská,2023/09/21 00:00:00+00,{A30B3532-C90F-43C6-A656-808D5C8023E1},0.0118633819930486
280,21261,Bezručova,2023/09/21 00:00:00+00,{746BCB8D-997A-487B-AB23-0CF9DB41F4E4},0.00288635441673241
281,26026,Kosatcová,2023/09/21 00:00:00+00,{D6094580-F23B-4ACC-A141-1F846CD6C02A},0.00302478801115207
282,24503,Hviezdoslavova,2023/09/21 00:00:00+00,{C1172968-4CB8-4AB7-A7B7-A7AB2FE0FAC8},0.0235290378943237
283,25101,Jožky Jabůrkové,2023/09/21 00:00:00+00,{0E69D901-E67D-485C-B212-CFFA5DFF6204},0.00544285583903267
284,35343,Zapletalova,2023/09/21 00:00:00+00,{234492F6-72C0-4F32-98BC-B62472E6DF7F},0.0150335625517837
285,30121,Potácelova,2023/09/21 00:00:00+00,{099BB13C-674F-4C43-9018-5E17C2FAE0CB},0.00534729240808557
286,25615,Zábrdovická,2023/09/21 00:00:00+00,{252719AB-B64E-46E9-9645-109B5C330D70},0.00674649779758416
287,23558,Gogolova,2023/09/21 00:00:00+00,{D7B0B65A-4388-46D6-9688-EC2E7A18945C},0.00110327672412046
288,23035,Dvorského,2023/09/21 00:00:00+00,{99C361D5-F2FD-4FF8-87BF-4B638E317555},0.00422914426054608
289,31861,Soběslavova,2023/09/21 00:00:00+00,{D0100C70-3410-49C0-BFD2-5CB9F77E6469},0.00283905661927638
290,24198,Horákovská,2023/09/21 00:00:00+00,{7234B927-23AB-47ED-91C5-F7F1F5CB7E6F},0.00595598050982097
291,30635,Radnická,2023/09/21 00:00:00+00,{AD39C663-96D1-44DB-A55D-4B50355EEA6D},0.00115991895167212
292,24473,Hutařova,2023/09/21 00:00:00+00,{6993077A-3D69-424A-9D3F-9CF343EB6356},0.00325622783602093
293,23264,Filipínského,2023/09/21 00:00:00+00,{06B0493D-D3F2-48BF-80C7-9F4DA7FAB137},0.00647839885684672
294,21679,Boettingrova,2023/09/21 00:00:00+00,{986AC8E2-5289-4CC3-BDB2-23F26C13C9D2},0.00582535373216257
295,29581,Olbrachtovo náměstí,2023/09/21 00:00:00+00,{02D8D361-7E08-4FB8-9B1F-3EDFD97C8EC7},0.00443441007444378
296,23566,Gorazdova,2023/09/21 00:00:00+00,{35E352B4-8AC0-45DC-8D28-2C4142A67EE1},0.00265190899233964
297,34851,Vránova,2023/09/21 00:00:00+00,{49F1F05C-676F-44E8-97F2-DC2BA5441D20},0.0107842998143554
298,36277,Lučiny,2023/09/21 00:00:00+00,{71B1556E-2FD6-4CB9-B204-DC4080F2AF2A},0.00290177428935619
299,32107,Srbská,2023/09/21 00:00:00+00,{E3E361AF-1FC8-4556-929A-DFBA8F0A77CE},0.00821872938075066
300,26344,Královopolská,2023/09/21 00:00:00+00,{081C9FFE-DE2E-424D-A1D7-E47334650416},0.0147984869246546
301,21075,Banskobystrická,2023/09/21 00:00:00+00,{45E5A4EE-C9E7-4042-A617-8F581B1A3C57},0.0101977826833491
302,32701,Šilarova,2023/09/21 00:00:00+00,{BE1AA1C2-4DB0-4E3A-98C4-B54C27114E7C},0.00161302991523456
303,29050,Olšanského,2023/09/21 00:00:00+00,{3FD7A9D7-2582-4A4E-8FD4-2E786AE2570A},0.00104295392949524
304,34070,Újezdy,2023/09/21 00:00:00+00,{748FC2DB-C477-4855-A1C6-097B0CC5A76E},0.00295176894324528
305,32492,Vltavská,2023/09/21 00:00:00+00,{88754595-0067-4C88-91FA-5D1B40806DBC},0.00809952286482578
306,25160,Jurkovičova,2023/09/21 00:00:00+00,{0588057B-1E80-4F55-83B7-6C9D93C1B2C5},0.00454282435311111
307,28665,Nárožní,2023/09/21 00:00:00+00,{B900C330-EEDF-41BD-8D1B-8A819A705291},0.00178351518356066
308,27731,Mánesova,2023/09/21 00:00:00+00,{41592983-30AD-4119-9AF5-308BBD1739EA},0.00382891818770499
309,25178,K dálnici,2023/09/21 00:00:00+00,{0FB1B4C6-00C5-42DE-93A3-7CF1A4220443},0.00516553098607102
310,23680,Goldova,2023/09/21 00:00:00+00,{8B19BEC2-1B57-4CC1-970F-EE98752689A0},0.00172843792323659
311,26514,Koniklecová,2023/09/21 00:00:00+00,{8CE4AC60-BBA1-4A62-A567-1DEF53055EE8},0.00709206459268493
312,24104,Hochmanova,2023/09/21 00:00:00+00,{4363FB80-0AFF-494E-9D98-9A01ACF7E65A},0.00449357718442628
313,25925,Konečného,2023/09/21 00:00:00+00,{90077F00-34F9-4835-9BAA-5274632CFC29},0.00169084100230094
314,31232,Řezáčova,2023/09/21 00:00:00+00,{85D32D3D-A2E3-4F0C-BD2D-7060F8B810DC},0.00708644828125942
315,36056,U splavu,2023/09/21 00:00:00+00,{34CAE05A-691E-4264-8AEF-164AA28710FB},0.00105780830025865
316,31623,Sladkého,2023/09/21 00:00:00+00,{F6D8ABAC-1F80-4B00-B52A-ABB9DA5492F6},0.00147144731257312
317,27910,Michalova,2023/09/21 00:00:00+00,{D1FF7583-B398-4733-BA56-B15B18325C4A},0.00643960929833472
318,26450,Kronova,2023/09/21 00:00:00+00,{21B350A4-EF55-44F6-94BB-336DC9B686F9},0.00259090250743823
319,35190,Wolkrova,2023/09/21 00:00:00+00,{811A0F4C-BC7B-4C2A-A734-58425108546E},0.00158628320708139
320,33472,Třebízského,2023/09/21 00:00:00+00,{8F75D839-89EB-4DF7-9245-FDA870D5C944},0.00152671496029838
321,33740,U lípy Svobody,2023/09/21 00:00:00+00,{1C38FC10-6D22-4CD8-9C53-0E42EA2C6C34},0.00110181871568005
322,23671,Hamry,2023/09/21 00:00:00+00,{53987523-EAEC-49A1-BD88-65A5271C756C},0.00369499741507384
323,32034,Pulkrábkova,2023/09/21 00:00:00+00,{FBDD766D-7C9E-45B0-8C0A-ADD7A9FF498C},0.000682949222693665
324,772321,Královopolský tunel,2023/09/21 00:00:00+00,{0B101FB9-B933-4E75-81DB-A6D7EC521C04},0.0327552934595013
325,35271,Zachova,2023/09/21 00:00:00+00,{6BA066C6-5FF5-4ED0-ADF6-D03BA61A1300},0.00292942092702502
326,30503,Přístavní,2023/09/21 00:00:00+00,{6D296F18-6AF1-4174-AB99-F467CBD7BEC2},0.0144847255016283
327,801071,U Leskavy,2023/09/21 00:00:00+00,{8C6E80F7-7EC1-4AA1-A7FD-5BD795367AD6},0.00873883947217522
328,20991,Arne Nováka,2023/09/21 00:00:00+00,{83A952EA-73AE-4FB8-8681-95CC7100E959},0.00123367762402624
329,33294,Tolstého,2023/09/21 00:00:00+00,{603BC9E5-4574-457B-A5B4-7DC944908833},0.00340920373558183
330,731692,Hrabalova,2023/09/21 00:00:00+00,{C1B768D3-1DBB-4EE0-B364-67A48E98ED53},0.00256708688033131
331,35386,Záhřebská,2023/09/21 00:00:00+00,{78184B90-89C8-4D47-826F-7A2999515BD2},0.0051161309434032
332,32522,Svratecká,2023/09/21 00:00:00+00,{9C853802-7419-4195-B644-8687B2445DAA},0.00136904641839613
333,31259,Říční,2023/09/21 00:00:00+00,{74F9F5D7-F6F9-4FD4-80C0-F305CDCF4F97},0.00297922105018091
334,768448,Studentská,2023/09/21 00:00:00+00,{FD32797D-A6E1-4F13-9647-8426AEB6E49A},0.00850128429423448
335,31224,Řehořova,2023/09/21 00:00:00+00,{EAE3503D-3336-4A9E-BC18-2D249D11C651},0.00591446287289018
336,27081,Liští,2023/09/21 00:00:00+00,{EAB8C200-0F7C-4332-8BB7-6619C1B68475},0.00291656250298136
337,32221,Stojanova,2023/09/21 00:00:00+00,{5B0869E5-8130-4DDC-893C-A3592BE5BB0B},0.00108089583680897
338,35947,Bidláky,2023/09/21 00:00:00+00,{0F7CCE5C-F5B7-4CF8-968B-CC344B2F69A1},0.0024533152999918
339,787736,Hamerláky,2023/09/21 00:00:00+00,{33F49BC2-1C0A-4901-8085-FCCF020F3D30},0.00503319817321564
340,22161,Dlouhé vrchy,2023/09/21 00:00:00+00,{A37F5B7F-C689-4AD6-9EFE-72A6A4D3A911},0.00280710206431873
341,33103,Tábor,2023/09/21 00:00:00+00,{6CD43E71-CFBA-4D2B-92D6-0430C01EC973},0.00979838524186664
342,32611,Rostislavovo náměstí,2023/09/21 00:00:00+00,{B16F72FA-4B0D-4BC0-B1A6-16436F20994D},0.00182631608284367
343,25143,Jungmannova,2023/09/21 00:00:00+00,{3FABEC39-99D1-4012-A031-A1114796DF68},0.00458212706489166
344,36200,Kamechy,2023/09/21 00:00:00+00,{4264654F-403D-4364-B8F0-2DE45D5CC6D0},0.0121735611152658
345,23361,Francouzská,2023/09/21 00:00:00+00,{6B6488B3-542F-4593-B2E1-723D4C78F296},0.010785981768807
346,33308,Tomanova,2023/09/21 00:00:00+00,{6FC01754-2A90-4248-9B7F-1FDB41C93D18},0.0036352231096273
347,36714,Rosická,2023/09/21 00:00:00+00,{6CBC42EB-3C03-4F14-B7D1-DA2FDDFC0EB5},0.00667977431985067
348,36820,Souběžná,2023/09/21 00:00:00+00,{10C75EED-DF08-467C-9364-B039492E8212},0.00553857648724515
349,24210,Horníkova,2023/09/21 00:00:00+00,{9663728D-BF59-4E88-AE65-3EBDCCC8DA54},0.00451496200847232
350,35513,Závodní,2023/09/21 00:00:00+00,{6353F989-D77B-4DFC-A258-27A7C23A98BF},0.000458227301668043
351,28959,Obilní,2023/09/21 00:00:00+00,{258D51A9-8887-4273-89E6-514B52EA1018},0.00579582441985053
352,24406,Hubrova,2023/09/21 00:00:00+00,{653D9F1A-4B1B-43AA-B8DE-878E4039E34C},0.00168426963034509
353,768481,Hvozdecká,2023/09/21 00:00:00+00,{E3DDAF84-AB3B-4BDF-A540-D8E0E31D1A8D},0.00501334493517838
354,34029,Uzbecká,2023/09/21 00:00:00+00,{7D27069F-A03C-446A-A438-B7B2ABB852BE},0.0058888371151861
355,35467,Západní,2023/09/21 00:00:00+00,{8E8BEE37-B30E-42DD-BA33-C158F77EB538},0.00112665756647292
356,24643,Jana Svobody,2023/09/21 00:00:00+00,{BA4CD131-8484-463E-A29E-DF7283799005},0.0041324533609749
357,31691,Slavkovská,2023/09/21 00:00:00+00,{5C8120A4-D64E-420B-A21E-189291B3A268},0.00527787364256667
358,731625,Tomečkova,2023/09/21 00:00:00+00,{B59B75CC-4A84-42B4-9F70-5B50E675B524},0.00447779445435116
359,22365,Cupákova,2023/09/21 00:00:00+00,{A7C4357E-AD65-4E3F-AC67-A55756ADAAB7},0.00329320259954295
360,28355,Na lukách,2023/09/21 00:00:00+00,{5972F96F-F955-4A9B-B592-A07F8DC8A549},0.00141399602804942
361,37087,U Vránova mlýna,2023/09/21 00:00:00+00,{441C9969-11A3-47FD-82E6-9A6ED75DE524},0.00224284853644913
362,695211,Ivanovických legionářů,2023/09/21 00:00:00+00,{E23E12B8-4C5D-4FC2-87C0-BD8C80377F6E},0.00188788670053221
363,32298,Strnadova,2023/09/21 00:00:00+00,{5A843F24-F737-4C34-B9A0-D078733AD858},0.00357534522941865
364,27545,Martinkova,2023/09/21 00:00:00+00,{D1218140-704F-49B0-BE2C-1C845847ACFF},0.00126040653759346
365,30899,Rolnická,2023/09/21 00:00:00+00,{A7C9D0DA-C761-4875-A54A-5AB803BD5FC5},0.00137074049319622
366,27324,Malátova,2023/09/21 00:00:00+00,{2FA36321-476F-4CD5-8541-E768EB8FE51C},0.00239602161910769
367,26506,Křivánky,2023/09/21 00:00:00+00,{37CD71A2-11C3-4E42-A64E-422A7ACB1AD2},0.00760864888327333
368,34207,Vaculíkova,2023/09/21 00:00:00+00,{EDE603DE-60CA-4B7E-93C6-FF3C6654146D},0.00460370104081414
369,24066,Hlohová,2023/09/21 00:00:00+00,{7666CABE-D61A-47AD-B3B2-5A1D7448ED19},0.00258740135155818
370,35891,Žlíbek,2023/09/21 00:00:00+00,{EA22BC67-728E-428F-8D5E-6A38C676ED8A},0.00128067628940017
371,34924,Vřesová,2023/09/21 00:00:00+00,{3D1B641E-300D-4A9A-9AB9-31799B81E6E2},0.000824736757835421
372,34789,Vondrákova,2023/09/21 00:00:00+00,{5DC6D16C-C2E6-4BCC-8551-B13DF8495F44},0.00924286990862772
373,30414,Oranžová,2023/09/21 00:00:00+00,{F2BDAEC9-31F5-4E13-B42D-C6E4C002E9E0},0.0016363697862693
374,35211,Wurmova,2023/09/21 00:00:00+00,{9B8261A3-3689-4E83-AD38-59D72EEE9006},0.00509226860358157
375,24244,Horymírova,2023/09/21 00:00:00+00,{8B5C642A-2CC3-4752-9705-40F1D673E568},0.00151383474978699
376,700045,Nad Lískami,2023/09/21 00:00:00+00,{C6BBE60E-4509-44AD-A663-101E65F9A250},0.00292087332901244
377,32786,Škroupova,2023/09/21 00:00:00+00,{EFAAD1C8-354F-4ED2-98E3-01AA97D06395},0.00531611737566549
378,25372,Kaplanova,2023/09/21 00:00:00+00,{C5EA0933-AF71-4FF5-B0A5-B33BFFCAE2B4},0.00322469463615101
379,30295,K Bukovinám,2023/09/21 00:00:00+00,{6BBD0BB8-1A3E-4717-BAD3-22B007EBF59C},0.00319834195427423
380,33995,Šujanovo náměstí,2023/09/21 00:00:00+00,{A5536100-9BD1-469C-A630-14A9C1D41A19},0.000908651687934195
381,26239,Kozinova,2023/09/21 00:00:00+00,{E1A62DBD-D2C9-470A-9913-1BEF8FC40D2E},0.00186255709174245
382,35904,Žlutý kopec,2023/09/21 00:00:00+00,{672F4B49-72DB-4F93-A1FD-2106E9DAED8C},0.0024687787044519
383,26620,Kubíkova,2023/09/21 00:00:00+00,{31CD5F7D-9423-489B-AEB5-F25E9DC6BAB3},0.00374389100661859
384,26484,Křehlíkova,2023/09/21 00:00:00+00,{F1B9443E-D1F3-4977-98A7-96E17C3D8E7D},0.00695460703531999
385,31101,Ruský vrch,2023/09/21 00:00:00+00,{2414A74B-63BA-440D-BB62-CA8AB2C6A03A},0.00201365642164751
386,25739,Kobližná,2023/09/21 00:00:00+00,{ECC3CF35-E2E2-42C1-95F6-13DC5B1B9811},0.00507052106633832
387,26212,Kovářská,2023/09/21 00:00:00+00,{82FF1377-C498-4BB1-8313-319BE8B37490},0.00278951404975958
388,29238,Ostrá,2023/09/21 00:00:00+00,{DDFC81F6-DEDF-49A8-9B40-CAE1E5FA3A91},0.00243065857370347
389,27995,Mahenova,2023/09/21 00:00:00+00,{BBF42A35-5ECF-43E7-A1A7-B84536FAADC2},0.00461157556946568
390,679259,bratří Šmardů,2023/09/21 00:00:00+00,{967FA173-80AF-4A03-8E6E-E66F8DE8EE4C},0.00238042425879961
391,35912,Barvířská,2023/09/21 00:00:00+00,{18F4DD11-EA4F-4CE7-A803-45C8E499DFC3},0.000391127460059308
392,768456,Chudčická,2023/09/21 00:00:00+00,{C186D9F0-CA2C-4A18-8053-6D0D43F3CE2E},0.00566793886837386
393,28380,Na rychtě,2023/09/21 00:00:00+00,{90698A9A-D7EE-417D-9336-D963C292D070},0.00327418762917258
394,31658,Slaměníkova,2023/09/21 00:00:00+00,{E116F4A6-3D85-499A-A7C6-0F38CC59662D},0.00684958545940876
395,724998,Pod Červenou skálou,2023/09/21 00:00:00+00,{B570337C-A4A1-4A1B-81C5-C11E40552B08},0.00121111708588539
396,33138,sady Národního odboje,2023/09/21 00:00:00+00,{60CC2599-46C3-46D3-B4ED-DBFDA28B2204},9.9999965641473e-08
397,34801,Voříškova,2023/09/21 00:00:00+00,{2849D8A5-6837-498C-A546-F7B5030910D3},0.00722665867745297
398,28762,Neumannova,2023/09/21 00:00:00+00,{1DAAB2E6-B094-46B0-BCAF-5B1909B4BFA0},0.010602793709853
399,26808,Květná,2023/09/21 00:00:00+00,{4898671E-B68E-4445-B5B6-F6D9898D4CB4},0.00454336682377835
400,35599,Zelná,2023/09/21 00:00:00+00,{539E2DDE-1163-4679-8F58-5199AEE6D3CC},0.0048964743035062
401,35165,ulice 1. května,2023/09/21 00:00:00+00,{60380378-8E62-47D7-B526-96B5B9C539E8},0.0023527488738151
402,710199,Průmyslová,2023/09/21 00:00:00+00,{8DD94DF1-66BB-46F8-BEBD-3922E58B9031},0.0259269923234457
403,724955,Kobylnická,2023/09/21 00:00:00+00,{DCA87AE6-2620-43CA-9252-A8D9716AA1B3},0.00245786781210444
404,35505,Závist,2023/09/21 00:00:00+00,{8631B483-A51F-4353-9BAD-8195EC89EFB1},0.00454647197448021
405,31011,Rozárka,2023/09/21 00:00:00+00,{4292C592-CD82-4F1C-BA99-7DE389D115F4},0.00842424585931726
406,34819,třída Kpt. Jaroše,2023/09/21 00:00:00+00,{CDF193AE-A5A2-4ADB-9335-BB87635ECF43},0.0090402205212573
407,25402,Jižní náměstí,2023/09/21 00:00:00+00,{4E739F0D-F8E5-4371-978C-A70DB211309D},0.00461794444575582
408,35840,Žilkova,2023/09/21 00:00:00+00,{78307FFE-FEF6-42A6-9FFC-C1B7AD83C8B9},0.00674743196207732
409,24031,Hliník,2023/09/21 00:00:00+00,{62D3ADC8-FB28-444B-AE23-0B09B748FFE2},0.00149218781990962
410,30520,Přízova,2023/09/21 00:00:00+00,{D9111005-BEDA-4A81-B228-2828365A4390},0.00233752226689249
411,22284,Chudobova,2023/09/21 00:00:00+00,{C459AEFA-81D2-44C4-A1C6-FDC564978FAD},0.00412857502606414
412,759571,Révová,2023/09/21 00:00:00+00,{FC10913D-B706-47B8-BEF3-3132115668AD},0.00610244345413965
413,25267,Kaloudova,2023/09/21 00:00:00+00,{6977D170-23C0-4805-8472-65D947CA091F},0.00247130697942147
414,710148,Houškova,2023/09/21 00:00:00+00,{A96F5692-426B-4049-BE12-B5D522B292CE},0.00316250576972043
415,21849,Břenkova,2023/09/21 00:00:00+00,{1E8179D1-1A89-46C7-A587-57D6F3214AC2},0.00250367525246335
416,21351,Bílovická,2023/09/21 00:00:00+00,{AE8920EC-3AB4-4969-9633-F63D85CB736A},0.00521868924853635
417,31984,Soudní,2023/09/21 00:00:00+00,{61BE37EB-9251-429B-82B0-5C715CE1C024},0.00136923776239366
418,25038,Jílová,2023/09/21 00:00:00+00,{553E0E9C-55ED-4A82-B7A2-7EA3CBEFE4BA},0.00584654605567401
419,700037,Rebovka,2023/09/21 00:00:00+00,{72B13E27-428B-40A3-87F1-BC0CB560F78E},0.00201749923577113
420,660469,Kamelova,2023/09/21 00:00:00+00,{ED8111ED-E985-423B-9BA7-5B494222A0E9},0.000575763953385591
421,710156,Ambrožova,2023/09/21 00:00:00+00,{4309FD06-F93A-4128-9766-428A5C34FDF5},0.00190186532446317
422,772330,Leknínová,2023/09/21 00:00:00+00,{211B7AC5-A96F-4E87-9E2F-DBB9328ECB26},0.000949076783027202
423,660582,Podruhova,2023/09/21 00:00:00+00,{9545AB40-2374-41C0-88F7-D94B204B102A},0.00706684673566931
424,35009,Vyšehradská,2023/09/21 00:00:00+00,{057A68B7-101A-4AD8-B2C3-7FDA146C39A9},0.00388683786814457
425,28100,Molákova,2023/09/21 00:00:00+00,{FCD612C6-810D-46D0-89E1-B07F93AB8D0E},0.00618075813018403
426,26590,Kubánská,2023/09/21 00:00:00+00,{082C2ADA-B578-4C1E-BBEB-1E10871F04A6},0.00102290563107744
427,32743,Šípková,2023/09/21 00:00:00+00,{CC9FA5B1-CAAB-4129-AD33-C2BE0788BA97},0.005864228400317
